album_name	artist_name	release_year	genre	release_type	cover_art_url	spotify_url	mbid	country	release_length	tracks_mb	spotify_id
Up	Goo Goo Dolls	1998.0	Alternative Rock, Pop Punk, Power Pop	album	https://i.scdn.co/image/ab67616d0000b273eda9478c39a21e1cdc6609ca	https://open.spotify.com/album/4UMjBXcRqIgMZ1XumU2x5T	7c2a0583-b4fb-4770-8fa4-232a0bc274cb	US	45.0	14.0	4UMjBXcRqIgMZ1XumU2x5T
Up Against The Bricks	Dyke Drama	2016.0	Queercore, Pop Punk, Folk Rock, Emo, Alternative Rock, Power Pop	Single	https://i.scdn.co/image/ab67616d0000b273f0bb61677937e5806fdfaa83	https://open.spotify.com/album/4gnmwogPcVckJS6PF0iidI	6bdd6b41-435c-4da0-aaad-9b08eddbc78c	XW	29.0	10.0	4gnmwogPcVckJS6PF0iidI
Up The Downstair	Porcupine Tree	1993.0	Progressive Rock, Psychedelic Rock, Space Rock	album	https://i.scdn.co/image/ab67616d0000b273d4339c622a2af84164654c3a	https://open.spotify.com/album/0P4P8H28rIH63ii5sOvqqG	4cb504de-59b8-41d4-a0f0-875bc5365547	CA	49.0	4.0	0P4P8H28rIH63ii5sOvqqG
Up Your Alley	Joan Jett & The Blackhearts	1988.0	Hard Rock	album	https://i.scdn.co/image/ab67616d0000b2735007b18ab5bd6a417ffa014f	https://open.spotify.com/album/2pkv3nrNrwtUdT8VNWwt5U	7fe22634-f166-49c4-a4db-726b8bb1098e	JP	41.4215	11.0	2pkv3nrNrwtUdT8VNWwt5U
Upon A Mess	SENTRYTURN	2019.0	Progressive Rock, Progressive Metal	album	https://i.scdn.co/image/ab67616d0000b27321cf92d1edd592a8b0b7e433	https://open.spotify.com/album/5EDpBuIma74ccnpsl06lC0			45.0		5EDpBuIma74ccnpsl06lC0
Upon Whom The Last Light Descends	Beware Of Gods	2022.0	Atmospheric Sludge Metal, Post-Metal	Album	https://i.scdn.co/image/ab67616d0000b273f212f71f1afbdc61c8ac8c8e	https://open.spotify.com/album/0JVT1YXiwquuY9of6kDmPr	5cd64e2a-1cf3-420d-9029-28e94a5f4404	XW	39.82858333333333	5.0	0JVT1YXiwquuY9of6kDmPr
Urd	Borknagar	2012.0	Progressive Metal, Melodic Black Metal, Symphonic Black Metal	Album	https://i.scdn.co/image/ab67616d0000b273921229cb4f296e92591c36c3	https://open.spotify.com/album/1BQEdNaYTU9VnTnGlBPA8X	70c276ff-985d-4b8a-8ce1-a49cbe69ccab	XW	59.0	10.0	1BQEdNaYTU9VnTnGlBPA8X
Urn	Ne Obliviscaris	2017.0	Progressive Metal, Melodic Death Metal, Melodic Black Metal	album	https://i.scdn.co/image/ab67616d0000b27336c2f8ec56b4f62964831afb	https://open.spotify.com/album/32jRtHOvTfiPItM40XIEae	19a29d88-0f62-4cf1-9089-ad1b5be0e2fe	XW	45.0	6.0	32jRtHOvTfiPItM40XIEae
Ursa	Novembre	2016.0	Gothic Metal, Progressive Metal	album	https://i.scdn.co/image/ab67616d0000b2739cab23c1b38730e9cdd34466	https://open.spotify.com/album/3q0GAjSFuTKKifwcZ7N1zF	d3d60708-4628-4c1f-b7fd-e49b9b9a1ceb	GB	64.0	10.0	3q0GAjSFuTKKifwcZ7N1zF
Urskog	Kaipa	2022.0	Progressive Rock, Symphonic Prog	album	https://i.scdn.co/image/ab67616d0000b273ddc7481b4c243138b8da499b	https://open.spotify.com/album/5ik3Z0hHWgI4qnMw68O9Xd	66a4f9ab-fdb6-4761-bd95-ecac4593592b	XW	67.4422	6.0	5ik3Z0hHWgI4qnMw68O9Xd
Ursus Maritimus	Emerge Restless	2021.0		Album	https://i.scdn.co/image/ab67616d0000b2735e940e660ae9a48aba7d903f	https://open.spotify.com/album/2euTKyPMmNEvSDX6YmMHPD			35.0		2euTKyPMmNEvSDX6YmMHPD
Us and Them	Shinedown	2005.0	Hard Rock, Post-Grunge, Southern Rock, Alternative Rock	album	https://i.scdn.co/image/ab67616d0000b273d03c432e09258c54edc57c31	https://open.spotify.com/album/311sQUy4H8IFHsY9j8kx5q	6ee60e91-311d-406f-99d8-acb645211068	US	52.0	14.0	311sQUy4H8IFHsY9j8kx5q
Us and the Night	3 Doors Down	2016.0	Pop Rock, Alternative Rock, Power Pop	Album	https://i.scdn.co/image/ab67616d0000b273e3b0a09bcc8813d47b1392b1	https://open.spotify.com/album/01zrTZowtMtqYutWzzDgds	e247ec40-1f21-410f-887e-e7eb70f96cd9	AF	37.0	11.0	01zrTZowtMtqYutWzzDgds
Use Your Illusion I	Guns N' Roses	1991.0	Hard Rock, Blues Rock	Album	https://i.scdn.co/image/ab67616d0000b273e44963b8bb127552ac761873	https://open.spotify.com/album/0CxPbTRARqKUYighiEY9Sz	96080ed1-0c2f-4dc6-a8ac-bfbd8e40a24f	ZA	76.08215	16.0	0CxPbTRARqKUYighiEY9Sz
Utopioid	Rosetta	2017.0	Atmospheric Sludge Metal, Post-Metal, Post-Rock	album	https://i.scdn.co/image/ab67616d0000b2739b64cbef53ea4ee5fd76e1c5	https://open.spotify.com/album/6FN6gUeBU8EDylWCZD0rjJ	45babb74-86b8-472d-8049-2c56edd32e49	JP	73.0	11.0	6FN6gUeBU8EDylWCZD0rjJ
V	Voyager	2022.0	Progressive Metal, Djent, Power Metal, Electronic	single	https://i.scdn.co/image/ab67616d0000b273f220d4ca412b0442512a35ba	https://open.spotify.com/album/2CnQ9h7NL8VzjN0txuYzxi	9afa0d79-abeb-43ab-8011-cc02ce818128	AU	54.766666666666666	13.0	2CnQ9h7NL8VzjN0txuYzxi
V	Live	2001.0	Alternative Rock, Post-Grunge	album	https://i.scdn.co/image/ab67616d0000b273411e6885370ccd9f443ee7e0	https://open.spotify.com/album/1Od3IvqKz0TpF1a51Npsmg	af0d6809-f20f-4953-933c-9dae2e2183b0	ZA	52.0	15.0	1Od3IvqKz0TpF1a51Npsmg
V Is For Vagina	Puscifer	2007.0	Industrial Rock, Trip Hop, Electro-Industrial	album	https://i.scdn.co/image/ab67616d0000b2733f55e66734c050f72b96250f	https://open.spotify.com/album/6yDwA52kX9NSG21aNTWAuW	72981a76-074b-4320-98d7-67e32b09d225	XE	48.0	10.0	6yDwA52kX9NSG21aNTWAuW
V Is for Versatile	Puscifer	2022.0	Industrial Rock, Trip Hop, Electro-Industrial	album	https://i.scdn.co/image/ab67616d0000b2739752c62d10d0da7d4d255f44	https://open.spotify.com/album/2Bx5hDQp1ASzSebcMA36Bi	e4a46138-4944-4bd9-b478-7b8d96c11623	XW	52.0	12.0	2Bx5hDQp1ASzSebcMA36Bi
VHS	X Ambassadors	2015.0	Pop Rock, Alternative Rock, Alternative Rock, Pop Soul, Alt-Pop, Electronic	album	https://i.scdn.co/image/ab67616d0000b27352e8aa3275f7a3ee9c1e3628	https://open.spotify.com/album/7A8fZ2jjiu5heq7wNCutKN	caf46617-c3b5-4a50-b689-077f27ebc047	US	55.72186666666666	22.0	7A8fZ2jjiu5heq7wNCutKN
VII : Sturm Und Drang	Lamb of God		Groove Metal, Thrash Metal, Thrash Metal, Melodic Death Metal	Album	https://lastfm.freetls.fastly.net/i/u/300x300/38f16fd26c6fda7b19f2902badd3e877.jpg		ebf9de05-ccae-4cb9-b7a2-cb3bf2624a8d	CA	37.96666666666667	10.0	
VIII: Selenotrope	Botanist	2023.0	Blackgaze, Post-Rock, Avant-Garde Metal, Totalism, Shoegaze	album	https://i.scdn.co/image/ab67616d0000b2730f8fbd3be8dc2babcfbf8616	https://open.spotify.com/album/02pgsDRPLkny6RLJL57v5Y	76737927-6678-4b6a-8af9-a21f2421f7f2	XW	56.0	8.0	02pgsDRPLkny6RLJL57v5Y
VLA	Carbon Based Lifeforms	2011.0	Ambient, Drone, Space Ambient, Dark Ambient, Space Ambient	Single	https://i.scdn.co/image/ab67616d0000b27366f0e6cc4374b3176d4ae7e3	https://open.spotify.com/album/14wwnxOo1raXgTwJPIy01F	aba3c66f-713a-4415-93b1-69522dac16b3	XW	60.0	1.0	14wwnxOo1raXgTwJPIy01F
VOLCANIC BIRD ENEMY AND THE VOICED CONCERN	Lil Ugly Mane	2021.0	Neo-Psychedelia, Indietronica, Trip Hop, Dream Pop, Indie Pop, Plunderphonics, Hypnagogic Pop, Alternative Rock	album	https://i.scdn.co/image/ab67616d0000b27354dbbd095c73e3549bba72b7	https://open.spotify.com/album/4osMxywkQeNeGDzExEmAfB	d6c3eca7-2fb6-43b5-9c71-8672725ba8a9	XW	58.0	19.0	4osMxywkQeNeGDzExEmAfB
VSQ Performs Tool's Lateralus	Vitamin String Quartet	2009.0	Classical Crossover	album	https://i.scdn.co/image/ab67616d0000b273ccbcecb209802e3c8d5bd07a	https://open.spotify.com/album/3oWOO7BTURPxTiJvUBvqAE	b5245f27-2d82-48ca-94b1-dd0fb7400c96	XW	69.0	11.0	3oWOO7BTURPxTiJvUBvqAE
Vacuum	Entropia	2018.0	Post-Metal, Black Metal, Psychedelic Rock, Atmospheric Sludge Metal	Album	https://i.scdn.co/image/ab67616d0000b273209b0fb43b8c2da5ab7487f8	https://open.spotify.com/album/5wMf9nNBCbaCTHWW55vxDE	4bbd345e-70b6-4446-b937-0dbe92b85549	XW	59.0	6.0	5wMf9nNBCbaCTHWW55vxDE
Vadak	Thy Catafalque	2021.0	Progressive Metal, Avant-Garde Metal, Hungarian Folk Music, Black Metal, Progressive Electronic, Progressive Rock	album	https://i.scdn.co/image/ab67616d0000b273a81007f6b957abe801005fe0	https://open.spotify.com/album/5wZGEYbLZ3D7jpyth1THCT	ab83caa7-8fb2-4068-b440-6e9a3e11ae4c	XE	62.0	10.0	5wZGEYbLZ3D7jpyth1THCT
Vagabond	Subterranean Masquerade	2017.0	Progressive Rock, Progressive Metal, Arabic Folk Music, Israeli Folk Music, Klezmer, Jazz Fusion, Black Metal, Psychedelic Rock	album	https://i.scdn.co/image/ab67616d0000b273a5057f5ed37c88e4412db5f8	https://open.spotify.com/album/6Z5y6bxUbs9ofDpjNn6JQa	2cec4a62-3e6b-4085-8b44-adf8c8618032	XW	47.0	9.0	6Z5y6bxUbs9ofDpjNn6JQa
Vagabonds / Doublespeak	The Intersphere	2021.0		single	https://i.scdn.co/image/ab67616d0000b27302ffcf478f6ede94185283b7	https://open.spotify.com/album/0RksWf9O4fRwF24XPBGizl	e119c93f-c272-464d-871e-15301ee6a9be	DE	51.0	12.0	0RksWf9O4fRwF24XPBGizl
Vagina Witchcraft	Vagina Witchcraft	2020.0	Sludge Metal, Doom Metal, Hardcore Punk, Doom Metal	album	https://i.scdn.co/image/ab67616d0000b2735acf6fb747ff556306b128f9	https://open.spotify.com/album/1v5wTEOsgZbDt1KNUU4bHL	40735c8d-1393-4e93-bb2d-61ebb3022d16	XW	39.0	6.0	1v5wTEOsgZbDt1KNUU4bHL
Vale	Black Veil Brides	2018.0	Hard Rock, Alternative Metal, Pop Rock, Post-Grunge, Glam Metal	Album	https://i.scdn.co/image/ab67616d0000b2734417882069cfbe01e3740c1a	https://open.spotify.com/album/41QjsjJv2WbNgmPkD6dxpv	5b94224d-1a9e-4615-b644-804f23713719	US	46.0	12.0	41QjsjJv2WbNgmPkD6dxpv
Valesa - Chapter I: Velvet Prison	Major Parkinson	2022.0	Progressive Pop, Synthpop, Progressive Rock, Rock Opera, Synthwave	album	https://i.scdn.co/image/ab67616d0000b2737632f5204d6027a9cc8c44f8	https://open.spotify.com/album/2KOOs15Vh4CNvOGA8Tn58K	eeb70d64-c657-46aa-9d78-7e627b0e10e1	XW	60.264	17.0	2KOOs15Vh4CNvOGA8Tn58K
Valkama	Tenhi		Dark Folk, Nordic Folk Music, Progressive Folk	Album	https://lastfm.freetls.fastly.net/i/u/300x300/446317a5460c669043eb235cb31a0b73.jpg	https://open.spotify.com/album/6ADmXfHvQIXrsa4StwrhA4	956901ac-1715-473d-8910-04f6b5a99a2f	XW	70.0	12.0	6ADmXfHvQIXrsa4StwrhA4
Valley Of The Windmill	Circa	2016.0	Progressive Rock	Album	https://i.scdn.co/image/ab67616d0000b273a61af7c8ccc13ad1f68452c3	https://open.spotify.com/album/1Od5vqWqCKkhTfaGfOZUKa	47ee2224-19f6-4378-b564-0e9c7d219176	IT	50.333333333333336	4.0	1Od5vqWqCKkhTfaGfOZUKa
Valley of the Snake	Ruby the Hatchet	2015.0	Stoner Metal, Heavy Psych, Doom Metal, Heavy Psych	album	https://i.scdn.co/image/ab67616d0000b2735904ca252c7d627ed8fee9e0	https://open.spotify.com/album/2Oei4SUWOHFsmgVNJNagoY	c66eb378-3af9-4c20-99dd-d7fd918a4f25	US	40.0	6.0	2Oei4SUWOHFsmgVNJNagoY
Van	Clown Core	2020.0	Experimental Rock, Electronic, Avant-Garde Metal, Avant-Garde Jazz, Cybergrind, Drumstep, Avant-Garde Metal, Jazz-Rock, Noisecore, Impressionism, Breakbeat	Album	https://i.scdn.co/image/ab67616d0000b2738e81331c45d5e74e4367aacc	https://open.spotify.com/album/7f5AP647DfTSWf0OmZRrPe	d458a84b-9344-4382-810e-2169d07a8c41	XW	17.0	12.0	7f5AP647DfTSWf0OmZRrPe
Van Halen	Van Halen	1978.0	Hard Rock, Heavy Metal, Glam Metal	album	https://i.scdn.co/image/ab67616d0000b27317dd812df38fed44d6d2036e	https://open.spotify.com/album/7DdEbYFPKTZ8KB4z6L4UnQ	1de8a9e5-a3fa-419a-817d-d4cd5197eece	US	35.0	11.0	7DdEbYFPKTZ8KB4z6L4UnQ
Vancouver	La Dispute	2006.0	Screamo, Post-Hardcore, Emo, Metalcore	album	https://i.scdn.co/image/ab67616d0000b2734928cd8a5acecf3e70ce9912	https://open.spotify.com/album/3Qfm7fcbivKqllw4G2Q8av	b48a9d7b-6f6a-4afb-b101-c14a9c7018a1	XW	30.0	8.0	3Qfm7fcbivKqllw4G2Q8av
Vantage	Fall Of The Leafe	2010.0	Gothic Metal, Heavy Metal, Alternative Metal	Album	https://i.scdn.co/image/ab67616d0000b273ed11278f2d1ee36117e8de41	https://open.spotify.com/album/1ABoLt1aPgHObTkbA6HB9W	a0d65df3-053a-4455-9d8e-c7a5debddaf4	FI	56.0	12.0	1ABoLt1aPgHObTkbA6HB9W
Vapor Trails	Autopulver		Indie Rock	Album	https://lastfm.freetls.fastly.net/i/u/300x300/13339877801c4bf2b85a952a913159ef.jpg	https://open.spotify.com/album/3DA2X2lQEpgmA48LRNPwwV	58d64d93-7e09-477f-82bb-1fb394f72dff	BE	51.0	11.0	3DA2X2lQEpgmA48LRNPwwV
Vapor Transmission	Orgy	2000.0	Industrial Rock, Industrial Metal, Alternative Metal, Cyber Metal, Nu Metal	album	https://i.scdn.co/image/ab67616d0000b273f8beff56f0027a50f8d846a4	https://open.spotify.com/album/5Tw0J7E6OfHqHikLc7uycw	7ffe4a18-4d42-43d8-90e6-b6ea92c9d13f	US	56.0	15.0	5Tw0J7E6OfHqHikLc7uycw
Varie	Coldplay		Pop Rock, Chamber Pop, Alt-Pop, Electropop	Album			62e79c96-cf1b-4c04-8cfd-c62bd470439c	IT	61.1966	17.0	
Variola Vera	Himmellegeme	2021.0	Progressive Rock, Psychedelic Rock	album	https://i.scdn.co/image/ab67616d0000b27332e89b51535e76bcf59f2ab7	https://open.spotify.com/album/1e7obwZMhNKs1uPrC4RTmq	39950d93-e7fa-4119-93b8-e12c012f2edf	XW	38.0	8.0	1e7obwZMhNKs1uPrC4RTmq
Vast Oceans Lachrymose	While Heaven Wept	2010.0	Heavy Metal, Progressive Metal, Doom Metal, Epic Doom Metal, Power Metal	album	https://i.scdn.co/image/ab67616d0000b27392eca19ee1647c733219719b	https://open.spotify.com/album/51UoTYVGNtRQx77JEr65n2	65dcbba4-6c86-44ba-8ae5-5b276cf3f632	US	42.0	4.0	51UoTYVGNtRQx77JEr65n2
Vaxis II: A Window of the Waking Mind	Coheed and Cambria	2022.0	Alternative Rock, Progressive Rock, Rock Opera, Pop Punk, Pop Rock, Power Pop, Progressive Rock	Album	https://i.scdn.co/image/ab67616d0000b2733d1d9d3051a01c00cd61b8cd	https://open.spotify.com/album/5YRtvIMApwxnUTcWUBcaON	83b51130-f6c7-46ac-8e62-7a353d9aa816	US	53.0	13.0	5YRtvIMApwxnUTcWUBcaON
Vector	Haken	2018.0	Progressive Metal, Djent, Progressive Rock	Album	https://i.scdn.co/image/ab67616d0000b273323b4aa0576a1bc3801c0bc3	https://open.spotify.com/album/1PhYHO7Pva9e1YQY5GQ8zx	eca1cb24-46fb-4ce4-b957-ed153f515fb1	XE	91.0	14.0	1PhYHO7Pva9e1YQY5GQ8zx
Veil of Imagination	Wilderun	2019.0	Progressive Metal, Symphonic Metal, Melodic Death Metal	album	https://i.scdn.co/image/ab67616d0000b273dd6affd00be61256768c98ee	https://open.spotify.com/album/0KO9NudzozMdGwssikEcHz	76f5ddf3-e463-40ed-94b7-0f294d4652fe	XW	66.0	8.0	0KO9NudzozMdGwssikEcHz
Veils of Winter	Blackwater Holylight	2019.0	Stoner Rock, Heavy Psych, Psychedelic Rock, Doom Metal, Dream Pop	Album	https://i.scdn.co/image/ab67616d0000b273fea4535e1106ef54c8baa822	https://open.spotify.com/album/0W4AROdr18VyFZqzOUmdYb	ede0f666-a3fc-4981-b861-986d50842a41	XW	40.0	8.0	0W4AROdr18VyFZqzOUmdYb
Veldune	Veldune	2022.0	Psychedelic Rock	album	https://i.scdn.co/image/ab67616d0000b2730a00336037f0a2139d54d9be	https://open.spotify.com/album/00SZ7VQrloAjxegNPhb6h7			38.0		00SZ7VQrloAjxegNPhb6h7
Vemod	Anekdoten	1993.0	Progressive Rock, Progressive Metal, Avant-Prog	Album	https://i.scdn.co/image/ab67616d0000b273767b7ea8b973c87be43ac5e3	https://open.spotify.com/album/3erq7tMUJLhcO5O6AByGpN	08237599-8fdf-4e2b-a7c9-eb5336f60346	SE	46.0	7.0	3erq7tMUJLhcO5O6AByGpN
Vena Sera	Chevelle	2007.0	Alternative Metal, Alternative Rock	Album	https://i.scdn.co/image/ab67616d0000b2738e61b90ded878374c0752303	https://open.spotify.com/album/5FT5oo5IM2hBizZisoPKH3	a22282f6-0275-480c-9cf5-ac1b602f2348	AU	64.06666666666666	16.0	5FT5oo5IM2hBizZisoPKH3
Vengeance	Twelve Foot Ninja	2021.0	Alternative Metal, Djent, Avant-Garde Metal, Progressive Metal, Electronic, Synthwave	album	https://i.scdn.co/image/ab67616d0000b2731901218a09511d335271591d	https://open.spotify.com/album/7B8uCHB0uXy8LfhhoDZf7n	0e152509-7b11-4395-85b5-63bbb2357ff0	US	34.0	10.0	7B8uCHB0uXy8LfhhoDZf7n
Vengeance Falls	Trivium	2013.0	Melodic Metalcore, Thrash Metal, Alternative Metal	album	https://i.scdn.co/image/ab67616d0000b2731845aeca9258f7a9aabd3fa2	https://open.spotify.com/album/1hamGtmqitOROTKc0yNhow	2219ee26-6597-49aa-bfb5-25bd860b7c9c	JP	52.0	11.0	1hamGtmqitOROTKc0yNhow
Vengeful Spectre	Vengeful Spectre	2020.0		album	https://i.scdn.co/image/ab67616d0000b273c3680b06db6d2f120e85d91d	https://open.spotify.com/album/2ghn76nv0laZJ8bmQELXuO	59d80295-1d03-49f6-8ebc-b1eed4c8084d	CN	36.36666666666667	6.0	2ghn76nv0laZJ8bmQELXuO
Veni Vidi Vicious	The Hives	2000.0	Garage Rock Revival, Garage Punk	album	https://i.scdn.co/image/ab67616d0000b27385c160f9951c570a8e81f998	https://open.spotify.com/album/1C4UGzx5gD9b3X0UfAhY7z	1add73e0-6812-4793-b3da-8cd0a13f694d	XW	27.0	0.0	1C4UGzx5gD9b3X0UfAhY7z
Venom	Bullet for My Valentine	2015.0	Melodic Metalcore, Thrash Metal	Album	https://i.scdn.co/image/ab67616d0000b273b5836f92f626bb4fe05b016a	https://open.spotify.com/album/1YjxZhd158jSm2906JqzXF	a543f17e-ee89-4654-9d4e-1da89c6f2a44	US	57.0	15.0	1YjxZhd158jSm2906JqzXF
Venom	Breach	1999.0	Post-Hardcore, Sludge Metal, Noise Rock, Post-Metal	Album	https://i.scdn.co/image/ab67616d0000b273029196c768e36f485af1a84f	https://open.spotify.com/album/5mCraqKi2dpZzy7q4ofO0g	43470eac-1434-42d8-ba92-681f100e784d	SE	44.0	12.0	5mCraqKi2dpZzy7q4ofO0g
Venus Isle	Eric Johnson	1996.0	Rock, AOR, Progressive Rock, Blues Rock	Album	https://i.scdn.co/image/ab67616d0000b27349c44f88bfc4996162b21716	https://open.spotify.com/album/3vluXIVxTtldsN4CnJuhmN	e64ca838-3e17-4fa8-95c0-a4ca9fc131ac	US	58.0	11.0	3vluXIVxTtldsN4CnJuhmN
Verisimilitude & The Second Estate	Art Far Away	2014.0	Progressive Metal, Metalcore, Post-Hardcore	Album	https://i.scdn.co/image/ab67616d0000b2731d60b04c812f4961fdd592af	https://open.spotify.com/album/5pIvqW5F2o4LRojH9DxjPf	271c9dfe-3871-41fd-8e07-4607dedc746d	SE	49.0	12.0	5pIvqW5F2o4LRojH9DxjPf
Verkligheten	Soilwork	2019.0	Melodic Death Metal, Alternative Metal	album	https://i.scdn.co/image/ab67616d0000b273d275eb7fc1fe84a3b956b347	https://open.spotify.com/album/1bKXTR40NIO0RrsIlFQyTr	7e58b50b-2333-45a2-bd37-94dd7d156a57	XW	50.0	12.0	1bKXTR40NIO0RrsIlFQyTr
Verlorener	Verlorener	2018.0		album	https://i.scdn.co/image/ab67616d0000b273881cc5cd937bb004f981b451	https://open.spotify.com/album/06IYAnx55hxrIOhYQvzidZ	7f2a16a9-7c2b-4fee-9315-29b93e1bc159	US	33.0	8.0	06IYAnx55hxrIOhYQvzidZ
Vermilion	Oddland	2022.0	Progressive Metal, Djent	album	https://i.scdn.co/image/ab67616d0000b2739eb8c89abbfe4fb8bb4abb5d	https://open.spotify.com/album/1VjrkKxICYMOxA7ahVRSy7	f836e676-428d-4b0d-b209-637d9063a64e	AF	38.86785	8.0	1VjrkKxICYMOxA7ahVRSy7
Verminous	The Black Dahlia Murder	2020.0	Melodic Death Metal	album	https://i.scdn.co/image/ab67616d0000b2738d0ed0c4517c60b9927937fd	https://open.spotify.com/album/3lGUiDSMpXjccoYh2B6i71	099f03fd-ac4f-4448-b47e-f8170e63a008	XE	41.0	12.0	3lGUiDSMpXjccoYh2B6i71
Versions of Modern Performance	Horsegirl	2022.0	Slacker Rock, Noise Pop, Shoegaze, Post-Punk	album	https://i.scdn.co/image/ab67616d0000b273ae311144284248a68c636098	https://open.spotify.com/album/435br4I9UOHTrQI5qbxVbI	09601391-bc12-4586-95ff-ab53793d4dae	GB	20.0	19.0	435br4I9UOHTrQI5qbxVbI
Versions of the Truth	The Pineapple Thief	2020.0	Progressive Rock, Alternative Rock	album	https://i.scdn.co/image/ab67616d0000b273736d74509077c8c22055c1ee	https://open.spotify.com/album/44EwGPQOdVZu8dWJSgLGSm	5318bd2b-99ba-4ef1-8537-4f83d2654e74	DE	44.0	10.0	44EwGPQOdVZu8dWJSgLGSm
Versus The World	Amon Amarth	2002.0	Melodic Death Metal	Single	https://i.scdn.co/image/ab67616d0000b27308d7d9416f47407db25049ab	https://open.spotify.com/album/07nr9KG7aIbMbcC8pvkn5O	a8e692d6-1ebb-47b7-b41d-c508ba318263	DE	47.0	9.0	07nr9KG7aIbMbcC8pvkn5O
Vertiges	Gaspard	2021.0	Post-Rock, Progressive Rock, Stoner Metal	Album	https://i.scdn.co/image/ab67616d0000b273833d291337f4a7f19a7cfab6	https://open.spotify.com/album/2NnHzVjbjnVI5ezFS8kjwo	050e9553-2651-4b61-b8dc-fdf730a7cb50	XW	59.86691666666667	7.0	2NnHzVjbjnVI5ezFS8kjwo
Vesica Piscis	The Odious	2019.0	Progressive Metal, Djent, Mathcore	album	https://i.scdn.co/image/ab67616d0000b27382168c89eeacceacb70ea469	https://open.spotify.com/album/167u4YaLURDugyF4xVvpdA	4a5287dd-0f5f-4342-a5e9-4a7820b4cbff	US	4.0	10.0	167u4YaLURDugyF4xVvpdA
Vesna... Snova Vesna	Karma Rassa	2018.0	Progressive Metal, Progressive Rock	album	https://i.scdn.co/image/ab67616d0000b2732610b3d5e02c7bcb6872f13f	https://open.spotify.com/album/4LwiOOhq9Jtf6YyIIzHSX8	e088896c-2c6b-4240-99ef-55d89664f780	XW	42.23333333333333	5.0	4LwiOOhq9Jtf6YyIIzHSX8
Vessel	Masvidal	2020.0		album	https://i.scdn.co/image/ab67616d0000b27386cb7aa204cd1a5d88739f5a	https://open.spotify.com/album/7hKEM7r0hvchsHsiYEYH9Y	aad1cb74-bca9-4b53-898b-b16e94e25b42	XW	39.0	6.0	7hKEM7r0hvchsHsiYEYH9Y
Vessels	Starset	2017.0	Alternative Rock, Alternative Metal, Electronic, Symphonic Rock, Rock Opera, Djent	album	https://i.scdn.co/image/ab67616d0000b273a51a854b037ead2c9b7e25d3	https://open.spotify.com/album/4iJ9B2uDKJzclQo7U9BqS8	052313dd-2071-4840-b393-67840d7077ef	AI	70.0	15.0	4iJ9B2uDKJzclQo7U9BqS8
Veteran	JPEGMAFIA	2018.0	Experimental Hip Hop, Glitch Hop, Industrial Hip Hop, Political Hip Hop, Trap, Cloud Rap, Hardcore Hip Hop	album	https://i.scdn.co/image/ab67616d0000b273f8aaeba5e6dee1745371e822	https://open.spotify.com/album/51WLEfPEEkzAWurvuY6Gco	b618df80-fbca-49a0-bcc1-e346c2a1d037	XW	47.0	19.0	51WLEfPEEkzAWurvuY6Gco
Vexier	E-L-R	2022.0	Post-Metal, Atmospheric Sludge Metal, Doom Metal	Album	https://i.scdn.co/image/ab67616d0000b273f92b696d662dea962638ccbc	https://open.spotify.com/album/6WNRwaFxTc4GFX30EPINLB	921a089b-8745-4b87-a3c1-944c75a14e6f	XW	46.0	5.0	6WNRwaFxTc4GFX30EPINLB
Vheissu	Thrice	2005.0	Post-Hardcore, Alternative Rock, Post-Metal, Art Rock	album	https://i.scdn.co/image/ab67616d0000b273c31b4f0c1cf8b5bb7538c59b	https://open.spotify.com/album/4pwaQ1jEWLrcCvYFDJVWbl	9f7bb14b-df57-4da9-87b4-4a529dbcc5d8	XW	53.0	12.0	4pwaQ1jEWLrcCvYFDJVWbl
Vicious Cycle	Emperdia	2022.0	Progressive Metal, Thrash Metal, Doom Metal	Album	https://i.scdn.co/image/ab67616d0000b273c12c04c9e9407623670d4d55	https://open.spotify.com/album/4jqYA9SVV7hoLlWOJ9sUQ2	5c8755af-a787-4ced-9daf-d6312363d685	XW	66.0	8.0	4jqYA9SVV7hoLlWOJ9sUQ2
Victory Lap	Propagandhi	2017.0	Melodic Hardcore, Progressive Metal	album	https://i.scdn.co/image/ab67616d0000b273ad5293bc33e8028ce77ee7a2	https://open.spotify.com/album/01lJjCxlvrddTRzIbtKHmP	8b79c60b-8f54-4467-90ff-35cbc461a7d5	XE	47.0	16.0	01lJjCxlvrddTRzIbtKHmP
Victory Square	The Dreadnoughts	2009.0	Celtic Punk, Polka	album	https://i.scdn.co/image/ab67616d0000b273ebfe112f4fe77dbc145ab7ce	https://open.spotify.com/album/2dzB7PJM0Fp0sbfISamjKH	fba14173-f221-3bc0-9d46-7f57a0eb0af9	XE	33.0	10.0	2dzB7PJM0Fp0sbfISamjKH
Vicuna	Nuclear Rabbit	1997.0	Funk Metal, Avant-Garde Metal, Experimental Rock, Death Metal, Ska Punk, Jazz-Rock	album	https://i.scdn.co/image/ab67616d0000b273bcf8480a09d07bd0c308283b	https://open.spotify.com/album/4tyfydocurrYnZXWaGcMlB	93d5a315-4dff-4067-830b-1e3e41ee3ac1	US	73.99986666666666	27.0	4tyfydocurrYnZXWaGcMlB
